device_id,lat_mean,long_mean,lat_range,long_range,lat_std,long_std
-4848479767947347480,31.0733333333,121.274666667,1.45,1.13,0.361693547388,0.281871523137
-4364624523520098860,36.0845283019,120.370188679,0.05,0.04,0.0201471977298,0.0157205029011
-5459892515258972812,32.61,110.813333333,0.06,0.04,0.022360679775,0.01490711985
-1920954439282893109,1.0,1.0,0.0,0.0,0.0,0.0
-1407669367877111416,30.99,115.740092025,0.0,0.01,0.0,0.000954870086888
-5229632987276026548,30.652745098,104.108823529,0.04,0.09,0.0198107152005,0.0445741092011
4116244888731383046,30.96,118.74,0.0,0.0,0.0,0.0
4361547378548280108,30.57515625,114.35,0.17,0.08,0.0842613528608,0.04
7778091513360345525,30.5455813953,114.261627907,0.19,0.07,0.028635830993,0.0105500429974
-6840638195052540410,22.23,113.5,0.0,0.0,3.5527136788e-15,0.0
-7939333306269390464,40.1053333333,116.316666667,0.13,0.09,0.0430297055016,0.040933550488
6824531472630606744,30.6334710744,118.980165289,0.03,0.05,0.0110379318791,0.0182264665918
-7157178797095341985,28.4507142857,110.409285714,0.01,0.00999999999999,0.00257539376819,0.00257539376819
-43422040429770309,29.1639784946,110.45655914,0.29,0.16,0.0787556420228,0.0227891043413
119818112149130141,25.3681553398,118.640873786,0.04,0.06,0.0161153350845,0.00698219595975
5830781972226783443,30.72,104.0216,0.0,0.01,0.0,0.00366606055597
-1439826470334513728,37.1737662338,118.250952381,1.51,1.63,0.561560994504,0.567384789977
-3278440798204838727,30.0135185185,122.287407407,0.1,0.03,0.0483489402928,0.00965807763734
-2299348170409085694,39.9586206897,116.223448276,0.11,0.15,0.0281282944959,0.039937525528
394275254197210674,28.1272093023,112.991860465,0.15,0.03,0.0569097850496,0.00785206651913
-7025927331123978701,32.14,118.81,0.0,0.0,1.42108547152e-14,4.26325641456e-14
1564467634035792255,30.312238806,120.311940299,0.03,0.12,0.00943491380853,0.0378227920692
-3302996623845808578,23.1558490566,113.234150943,0.01,0.00999999999999,0.00492738296498,0.00492738296498
8336939863615903187,37.69,112.71,0.0,0.0,0.0,1.42108547152e-14
-4154491260822770863,23.015,113.155,0.25,0.03,0.125,0.015
-4932756716717714152,35.6394444444,113.540277778,0.8,0.75,0.25757355416,0.231966066856
7664712209941109746,30.0397959184,121.153061224,0.04,0.14,0.00415996267564,0.0182895176438
7463521271460989376,39.82,116.33,0.0,0.0,7.1054273576e-15,1.42108547152e-14
890592832322797653,32.0347435897,118.799230769,0.03,0.05,0.00674144452571,0.0197918158927
-3775758989316758693,40.099,116.397,0.29,0.57,0.087,0.171
-3169179335620119744,23.17,113.238782609,0.0,0.00999999999999,7.1054273576e-15,0.00326984272643
-3007760473696902476,35.19,118.85,0.0,0.0,0.0,4.26325641456e-14
3225394886418521739,31.6975,118.495,0.01,0.02,0.00433012701892,0.00866025403784
5483500945862424545,40.16,116.83,0.0,0.0,0.0,0.0
2564179994076286,31.123902439,103.85,0.01,0.0,0.00487804878049,1.42108547152e-14
5392330884960462005,30.0,104.0,0.0,0.0,0.0,0.0
4508069675663491830,41.8,123.3,0.0,0.0,1.42108547152e-14,5.68434188608e-14
970875079172286227,30.16,120.27,0.0,0.0,3.5527136788e-15,2.84217094304e-14
9166156841538190437,22.2681005587,113.543947858,0.15,0.25,0.0303690083202,0.0459298821932
-6643923082752146635,30.5103225806,114.394193548,0.03,0.11,0.00739828705883,0.0236608010592
-8014991289786179239,27.1279,112.2428,1.73,1.43,0.755265906817,0.558447992207
3515799734246475879,45.72,126.6,0.0,0.0,7.1054273576e-15,2.84217094304e-14
4090690151880888520,22.66,114.04,0.0,0.0,7.1054273576e-15,1.42108547152e-14
4338180956656291761,41.7498484848,123.339848485,0.01,0.01,0.00122155420429,0.00122155420429
1607488765919320322,29.5348780488,106.495243902,0.14,0.19,0.0382304916755,0.0412672908256
2686557813250053311,39.9701694915,116.340508475,0.02,0.16,0.0022485591799,0.0525751674583
4751393251327794914,23.6566666667,113.185,6.92,10.02,1.91258696244,2.76938169995
4608843106719019589,35.2523404255,113.237446809,0.03,0.00999999999999,0.0130812137438,0.00436040458126
-5651875318201319997,38.4396842105,115.864894737,0.06,0.08,0.0161214229213,0.0354332504218
-7070660306957905792,38.5745977011,116.843850575,0.01,0.05,0.00498378928475,0.00674669563331
-7826486093470504306,29.32,120.055,0.04,0.01,0.02,0.005
-758484923621528222,26.1003225806,119.070967742,0.15,0.67,0.0687437443942,0.314441182137
-8862412945628541826,1.0,1.0,0.0,0.0,0.0,0.0
6396483576725378324,36.1921212121,120.019090909,0.12,0.05,0.0473387262671,0.00829882662886
-450667068648193389,30.4106060606,111.41,0.01,0.0,0.00238606299213,0.0
1363325215315523717,32.7492307692,116.906923077,4.19,5.1,2.08083918552,2.52433200491
-7018182187662917244,36.69,117.06,0.0,0.0,0.0,1.42108547152e-14
3520467912424198150,22.6350943396,114.219685535,0.07,0.02,0.0166679719437,0.00379031928889
7045109449067127781,31.555,119.92,0.26,0.16,0.112583302492,0.0692820323028
5921525296969342076,36.3988034188,120.448632479,0.07,0.26,0.00812954863208,0.0377272257199
-1086955017613914576,8.33333333333,38.2733333333,22.0,111.82,10.3708994574,52.7124535149
-1228375842164681793,30.36,106.32,0.0,0.0,7.1054273576e-15,2.84217094304e-14
-3751259430750432334,28.16,115.7725,0.0,0.01,0.0,0.00433012701892
7060416165364898421,36.69,117.0,0.0,0.0,0.0,0.0
-2129930749617205582,39.5504977376,118.103257919,0.23,0.17,0.0290455445816,0.0164707746994
3342260349965142290,26.69016,106.65464,0.09,0.11,0.0375229849559,0.0458614260572
1056384985656192258,34.2922996516,108.968954704,0.24,0.52,0.0399687260131,0.0629608144035
3217017277077571551,31.2004761905,121.498809524,0.09,0.09,0.026987861553,0.0242214368801
4013070155020874874,22.49,113.93,0.0,0.0,0.0,1.42108547152e-14
-6505871068277850464,29.9446511628,112.392093023,1.44,2.33,0.455459639226,0.714248859437
705251024346388288,32.1231304348,119.420956522,0.04,0.14,0.0107432662341,0.0376014318193
-117242012796343651,24.5466055046,118.149357798,0.54,0.13,0.146720855746,0.0319194867103
6411273320043769796,37.67,113.51,0.0,0.0,0.0,0.0
-779999509174587358,1.0,1.0,0.0,0.0,0.0,0.0
-6670386485363947861,34.5666363636,118.135,7.56,6.25,2.81188525476,2.84650048305
340081322080661914,24.78,102.211111111,0.0,0.01,0.0,0.00314269680528
220404800904716860,32.7989215686,115.063627451,0.06,0.16,0.0285570245726,0.0757678240945
-3185143813738609683,1.0,1.0,0.0,0.0,0.0,0.0
1720227333565690980,34.4,113.76,0.0,0.0,0.0,0.0
4272493090371394893,22.8564705882,113.832058824,7.36,10.13,1.24352885525,1.71154175322
-8290009579228585757,30.585,114.285,0.11,0.12,0.0471699056603,0.0497493718553
-4811743845381698232,30.7022535211,104.027042254,0.08,0.13,0.034240128961,0.0545505158364
2402315108681453070,40.0205555556,116.347407407,0.21,0.14,0.0299021036462,0.0188743589722
7881780066306993514,39.3121052632,118.319078947,0.96,2.15,0.305882312205,0.659555627181
-1924475778512104203,30.67,104.06,0.0,0.0,1.06581410364e-14,0.0
2589764868757164024,39.1634883721,117.187627907,0.67,0.42,0.101328012632,0.0686579060153
-2960359001686553655,39.15,117.14,0.0,0.0,7.1054273576e-15,1.42108547152e-14
6648011272680228602,49.1915909091,119.96875,0.53,2.18,0.0995317030767,0.512138592082
-2591747283216795875,40.51,111.45,0.0,0.0,0.0,0.0
-3104825427041675450,22.8193103448,108.313103448,0.06,0.02,0.028518721556,0.00950624051868
5416618857406916680,29.53,106.56,0.0,0.0,1.06581410364e-14,1.42108547152e-14
1759786802263576874,25.29,110.30040404,0.0,0.01,3.5527136788e-15,0.00196904936259
1140690794670151193,31.0883333333,118.207857143,0.07,0.09,0.0106718737291,0.0137209805088
9189971684508341455,30.2904177546,120.845796345,0.33,17.25,0.100665321453,2.46364190081
7276613474548026639,33.76,113.29,0.0,0.0,0.0,1.42108547152e-14
-7802569946512804472,12.6013559322,46.3782485876,28.52,111.56,14.0099682983,54.7994414564
-8173160156742365060,35.1,112.91,0.0,0.0,7.1054273576e-15,0.0
3904810915312582333,23.0464864865,113.853108108,0.1,0.25,0.0324425659844,0.106934252036
-250105551027878967,31.346,120.527,0.05,0.02,0.0210713075057,0.009
4808142378850276994,36.8605737705,120.51,0.04,0.0,0.00449027735239,0.0
-6125427859081906919,6.94888888889,20.6411111111,35.7,117.85,13.3021200854,43.9188596402
-6335588107473269988,40.1308536585,116.296402439,0.1,0.07,0.0288266991551,0.0201786894085
-6790480197998982297,30.822,103.978,0.01,0.01,0.004,0.004
-451615415028527444,31.12875,104.405,0.06,0.03,0.0289125837656,0.0141421356237
-7143830371052585484,29.6841284404,107.215688073,1.64,14.89,0.338109181132,3.10818374263
4188901846043492243,40.27,116.57,0.0,0.0,0.0,1.42108547152e-14
-3618626225946658162,36.9819565217,119.105144928,1.01,1.41,0.202766584931,0.241544653378
998402647311351199,48.5,128.7175,0.0,0.00999999999999,0.0,0.00433012701892
-5399848881094668628,30.53,114.36,0.0,0.0,3.5527136788e-15,4.26325641456e-14
3897338122136159561,0.864166666667,0.910277777778,0.99,0.9,0.328459155249,0.328053909112
996157219616096352,25.9486428571,117.336928571,0.25,0.24,0.0581403562116,0.0570700875938
2834205519639336745,32.8001470588,110.735147059,0.04,0.07,0.00436989939944,0.0123064601709
2437731072616553374,30.74,112.2,0.0,0.0,3.5527136788e-15,1.42108547152e-14
-3419759584302765406,21.4338372093,110.807186047,0.03,0.03,0.00646432151715,0.00568456013292
-1277833213875805353,32.94,120.38,0.0,0.0,0.0,0.0
4542728686156296944,31.9519512195,118.898414634,0.24,0.81,0.0876584144305,0.295847148703
8695113745886683324,39.56,113.170666667,0.0,0.01,1.42108547152e-14,0.00249443825785
3343909464019470716,23.3005263158,113.246842105,0.03,0.01,0.0139448855784,0.00464829519281
-6850316198823591272,21.3455813953,110.245930233,0.47,0.19,0.108301953548,0.0439444127458
2007242844289494999,30.54,105.54,0.0,0.0,3.5527136788e-15,2.84217094304e-14
-521314762393250570,34.5107894737,108.920526316,0.01,0.01,0.00269656599104,0.0022329687827
-9166748963886629456,31.1605982906,121.518603989,0.32,0.44,0.0303997281708,0.0225077355753
-6579508781245299017,40.7060377358,122.278490566,0.04,0.04,0.0101571840254,0.00595461654267
-3724288880857083612,22.96,113.69,0.0,0.0,3.5527136788e-15,0.0
6330907322883934231,22.606875,113.436625,0.92,0.33,0.39485628319,0.135369344296
6984330354757144434,1.0,1.0,0.0,0.0,0.0,0.0
-213153925365187375,31.15,121.555555556,0.12,0.15,0.0565685424949,0.0676775214793
-4522240755638242153,27.78,120.671,0.0,0.01,0.0,0.003
2907187816924852708,36.55,104.18,0.0,0.0,7.1054273576e-15,1.42108547152e-14
-5069317957758181192,39.9108745247,116.205361217,0.26,0.85,0.0460409331564,0.175234125672
-3603120705521397635,32.3396575342,120.716027397,0.03,0.04,0.00444361687214,0.00624603458366
-329013650129597843,27.72,112.35,0.0,0.0,7.1054273576e-15,2.84217094304e-14
-1278585251251831632,39.74,116.31,0.0,0.0,0.0,1.42108547152e-14
4870048214344571034,36.7369767442,117.127906977,0.09,0.25,0.0416817892153,0.11554840201
-7902758831189535290,30.85,104.39,0.0,0.0,3.5527136788e-15,1.42108547152e-14
-1336276353936523828,23.6711538462,113.542307692,2.01,0.44,0.886875790987,0.148772094476
-3415745877297144706,28.7054471545,115.892195122,0.9,0.08,0.2623757996,0.0125934933107
5207017083287731788,25.49,119.05,0.0,0.0,3.5527136788e-15,2.84217094304e-14
4474424813532676183,28.3803030303,111.224848485,0.01,0.01,0.00171419825742,0.00499770378863
3591678470325723264,23.06,114.01,0.0,0.0,0.0,0.0
1424692253847237101,29.3483625731,104.718479532,0.05,0.09,0.00690008918827,0.0196466860087
-1446284437640179964,30.8066969697,108.382424242,0.18,0.1,0.0278904619826,0.0162611831972
-2097553668785582049,30.5848979592,103.518367347,0.12,0.08,0.0409141684445,0.026828779763
1686641708400369556,32.228,114.043647059,0.17,0.1,0.0710559017709,0.033601367578
-1723485587359075874,37.8945454545,118.529393939,0.03,0.02,0.00655554777357,0.00342839651484
1267046933556527742,32.1141772152,118.815696203,0.08,0.17,0.032863645989,0.0789276795122
-6912524214479617005,40.0558730159,116.274444444,0.03,0.02,0.00828747776648,0.00831479419284
-24264986807307689,39.7572222222,121.494444444,0.87,0.16,0.141551151161,0.0262936879249
3484463847444975646,40.1310526316,116.28122807,0.03,0.05,0.00552004656932,0.00702631031386
-4104373998378913838,38.68,115.06,0.0,0.0,0.0,1.42108547152e-14
-6874014189349007721,26.9194444444,112.53,0.01,0.0,0.00229061423645,0.0
6198329697739867904,37.46,118.634166667,0.0,0.03,0.0,0.0138192699598
-1859999577056769255,35.1622413793,118.257931034,0.15,0.37,0.047453901531,0.129171879889
-3657643402634283847,22.7526666667,111.560333333,0.03,0.00999999999999,0.00727247474309,0.00179505493571
-1599377412791554488,36.0296330275,103.257155963,1.12,2.74,0.553606899592,1.3609387557
4487190436902971594,32.04,118.81974359,0.0,0.00999999999999,0.0,0.00158061897512
-1957357038087633022,36.0095867769,120.11,0.01,0.0,0.00199034621137,2.84217094304e-14
5537657949077056558,34.5139655172,109.38137931,0.33,1.08,0.0429490337562,0.140583123967
-8653856161628790035,31.7051744186,120.073255814,2.34,16.37,0.193785645895,1.39025841822
4000219758078634032,39.4,122.34,0.0,0.0,0.0,0.0
-12939734138546034,38.4826086957,106.208043478,0.03,0.11,0.0146606220001,0.0406265904153
9039061822145481608,29.0985542169,119.669638554,0.09,0.22,0.0231876852505,0.0398928016314
-4514677699999035459,26.051,119.311333333,0.12,0.09,0.0187705443004,0.0286045839372
7833680752422317627,47.29,130.26826087,0.0,0.01,7.1054273576e-15,0.00379034690743
-550921605623766587,1.0,1.0,0.0,0.0,0.0,0.0
-4617142183661603797,26.07,119.31,0.0,0.0,3.5527136788e-15,0.0
-2630453973775876630,25.16,101.75,0.0,0.0,0.0,0.0
1245616070185117758,39.32,115.861059322,0.0,0.01,0.0,0.00307750827253
-4447768106423186573,7.63283464567,19.6948031496,45.82,129.34,16.0640608509,45.2784748072
7613974097556658884,39.8107177033,117.654545455,0.82,2.78,0.296681747104,1.07223101002
-536331908872562000,35.7254098361,88.6059836066,38.99,103.51,12.0122966469,30.2670897305
-8755488488682390946,22.2702702703,113.54,0.01,0.0,0.00162162162162,0.0
-5312620429181731555,31.24115625,116.54409375,1.61,16.32,0.67481634582,6.81949960068
-6072574701249874483,36.58,101.85,0.0,0.0,1.42108547152e-14,4.26325641456e-14
-8047697671301025164,35.1010869565,119.36,0.01,0.0,0.00311256979636,1.42108547152e-14
-6462708028171073103,22.68,113.17,0.0,0.0,7.1054273576e-15,1.42108547152e-14
2241607317644074692,34.5195652174,119.588695652,6.78,17.23,2.83330269452,3.38939433393
7648527332245315079,39.6223255814,118.180775194,0.06,0.02,0.0115813019516,0.00386043398387
7393885279017613614,1.0,1.0,0.0,0.0,0.0,0.0
4933964266677738875,31.2894,120.5208,0.03,0.03,0.0140584494166,0.0139771241677
-1561549414375728292,28.6770863309,115.905863309,0.04,0.14,0.00655357776348,0.032261454703
6551309153996654992,34.69,111.070101523,0.0,0.01,7.1054273576e-15,0.00100245774914
-3084591421582882058,35.37,112.46012605,0.02,0.03,0.000916698497028,0.00194052155273
5170453861401481685,35.4113428571,116.5806,0.06,0.05,0.00825813142871,0.00770417326611
-558030991791626509,33.8608823529,112.956764706,0.16,0.44,0.0616616787783,0.174806120976
-25585849052444558,36.87,118.764,0.0,0.04,7.1054273576e-15,0.0135646599662
7212189018242849917,29.5407874016,111.471181102,0.09,0.04,0.0202972516356,0.00622595193725
2529404424545765246,40.0863076923,116.260769231,0.03,0.02,0.0100871938263,0.00293922664224
-6464226553371541580,24.53,118.1,0.0,0.02,3.5527136788e-15,0.00258198889747
-4240178121776825882,34.2920987654,107.732222222,0.41,0.36,0.0884951843481,0.0779996834435
7432174146172062352,22.96,112.95,0.0,0.0,3.5527136788e-15,4.26325641456e-14
-4733310843575103317,25.2675975976,115.897837838,4.95,12.42,0.991403709671,2.49250892284
-179330821892757610,31.933559322,118.819661017,0.08,0.12,0.0300148388084,0.0450222582126
-2841798779941538450,31.8489032258,117.262193548,0.04,0.04,0.0142587943179,0.0110873928837
3294449415906601760,22.73934375,113.829625,0.04,0.02,0.00360649912484,0.00220439901107
-7759401393265476532,30.7520588235,120.767352941,0.05,0.18,0.0145074852413,0.0598187863236
5192309041096621409,40.0739534884,116.184651163,0.15,0.05,0.0435697534772,0.0145232511591
-1065317014424681418,30.6861878453,104.099447514,0.69,0.1,0.0511454222478,0.00741238003591
-8515571250866476459,33.94,116.8,0.0,0.0,0.0,1.42108547152e-14
9205830798495476245,43.85,126.57,0.0,0.0,7.1054273576e-15,2.84217094304e-14
8362847343784483522,39.0087096774,121.683225806,0.1,0.14,0.0326508346466,0.0381327982421
690604673307480464,27.3610091743,114.51440367,2.88,11.02,0.495228508009,1.28996439123
-1206147883600225423,32.4275555556,118.962444444,0.18,0.23,0.0661364097253,0.0726836541476
-4632198876385464841,38.9485542169,121.567951807,0.04,0.1,0.0179780676368,0.0444717058051
-2508245995281074707,30.7581481481,120.687777778,1.33,0.57,0.209054964189,0.14927809825
-7575177517542935331,30.3,119.48,0.0,0.0,0.0,0.0
5872485885819322434,34.11,115.22,0.0,0.0,7.1054273576e-15,1.42108547152e-14
-617597231214105453,25.4538064516,119.101483871,0.02,0.01,0.00684114381513,0.00355483285522
8884589292323437873,31.07,116.0,0.0,0.0,0.0,0.0
819178554577144735,29.5037190083,106.631239669,0.18,0.15,0.0316784524469,0.0403818600944
-6924409195576133284,22.7029571984,113.812607004,0.17,0.06,0.032505762984,0.0155762599209
9093027946757470067,29.7125899281,107.164964029,0.36,1.28,0.150482858937,0.574321462764
-6603782949459022781,39.79,117.902307692,11.57,16.43,4.17447002624,5.92796391799
4129460574740060523,31.07,112.21,0.0,0.0,3.5527136788e-15,0.0
-607137593148156933,35.1807407407,117.194814815,1.79,0.64,0.525130854422,0.153752335011
3282426256329722019,31.3202564103,121.486153846,0.06,0.02,0.0279640042882,0.00894868121365
-1713241585280960332,1.99523809524,4.35936507937,31.35,105.82,5.49638202998,18.5527000451
5467636976149166201,31.4179710145,117.545797101,0.91,0.53,0.453803825682,0.264303327045
3775945330033568666,27.2804054054,117.061081081,5.35,5.03,1.26457389383,1.51140400771
9105064473811170121,23.3088125,113.17525,0.95,0.69,0.304582443427,0.190895750346
-1027513137524028354,30.3241176471,120.039705882,0.02,0.06,0.00911290199108,0.0154320701439
-1348266885080495558,41.7293181818,123.501590909,0.03,0.07,0.00447098081202,0.0104322885614
2046155469413420487,30.2414705882,120.213676471,0.15,0.11,0.0603973291648,0.0464284526026
3386112872747547868,24.59,118.09375,0.0,0.00999999999999,0.0,0.00484122918275
-3924233310359594579,38.93,121.56,0.0,0.0,0.0,5.68434188608e-14
8415419273805664154,30.3563551402,120.097943925,0.44,16.45,0.0747630840406,2.22187078635
-1498333153067140799,38.9398373984,-77.3149593496,0.01,0.02,0.00126474383627,0.00531510865973
7562062238725345171,27.7112096774,113.130967742,0.16,0.05,0.0134459936434,0.00438460555454
-5518666561839125070,28.844375,121.125625,0.01,0.00999999999999,0.00496078370825,0.00496078370824
-5490877916960345358,23.1102586207,113.17,0.01,0.0,0.00158723729651,1.42108547152e-14
5261641196590253841,29.77,121.65,0.0,0.0,7.1054273576e-15,4.26325641456e-14
1083541934831544206,35.415,115.64,0.03,0.28,0.015,0.14
3595001895033465282,1.0,1.0,0.0,0.0,0.0,0.0
-1850794943067495222,39.52,116.65,0.0,0.0,0.0,1.42108547152e-14
1512918626776072121,34.1,108.770201342,0.0,0.03,7.1054273576e-15,0.00244943457596
5299542525304788893,26.03,119.42,0.0,0.0,7.1054273576e-15,0.0
4669956631849103828,39.2289595376,122.047398844,0.22,0.45,0.0159863953654,0.0341138420339
-2182872657561967826,30.5033823529,114.166029412,0.55,10.32,0.0617778347391,1.2420152501
8438490381745703962,24.51,118.11,0.0,0.0,3.5527136788e-15,2.84217094304e-14
-1166055699900514273,40.1779310345,122.059310345,0.04,0.06,0.0170959382845,0.0132433547377
-6490641111313618023,1.0,1.0,0.0,0.0,0.0,0.0
874977349981224976,34.2421311475,108.926065574,0.04,0.02,0.015900794299,0.0079503971495
-4833403183886082813,36.7857142857,117.953673469,0.22,1.21,0.0513093857031,0.36677688195
2175343487531849640,26.08,119.28,0.0,0.0,1.06581410364e-14,2.84217094304e-14
-820325647579075116,36.2241237113,117.602886598,0.1,0.2,0.018262268991,0.0301870035149
256138090100459202,23.1197752809,113.190786517,0.01,0.04,0.00148212426497,0.00524130507402
-6521664526918418832,26.5649557522,106.66539823,0.06,0.06,0.014821886102,0.0155167849871
-4952734489379190558,25.1,116.99,0.0,0.0,3.5527136788e-15,1.42108547152e-14
1083985623131876598,26.4187804878,117.797560976,9.85,1.64,3.88539051942,0.647576271006
-4790599188360407314,1.0,1.0,0.0,0.0,0.0,0.0
2585178170080665689,34.8822807018,112.582105263,0.22,0.19,0.055179691912,0.0355526218396
-2762255737169245464,30.157480916,104.754580153,1.74,8.25,0.495948999335,2.37623290925
3758238368426733881,22.6767164179,113.79641791,0.01,0.00999999999999,0.00469615902166,0.00479473982215
8962645266502096656,29.571,106.444,0.05,0.06,0.013,0.0174355957742
6788476491996558894,31.24453125,121.543125,0.04,0.09,0.0188687644915,0.0426055674179
-2501921351692971580,30.521,105.5645,0.02,0.00999999999999,0.00994987437107,0.00497493718553
322630851690991034,36.491627907,112.330232558,0.02,0.01,0.00453935378975,0.00150714899963
6215557000961674564,26.23,117.58,0.0,0.0,0.0,1.42108547152e-14
2792782791236557749,22.9059459459,113.258918919,0.71,0.94,0.235446206164,0.390493684648
2095047550327990873,30.3633333333,120.226666667,0.02,0.01,0.00942809041582,0.00471404520791
9211574006743366474,39.71,118.16,0.0,0.0,7.1054273576e-15,0.0
8551604000589089673,30.5526086957,114.399565217,0.46,0.76,0.128566817613,0.224869912685
-3445471037036613553,32.6236734694,110.718979592,0.31,1.03,0.0438314898242,0.145633659738
-2532785188236520251,28.673,115.889666667,0.04,0.02,0.011,0.00481894409827
5047891733703205369,31.2204878049,121.348536585,0.02,0.04,0.00986524312983,0.0199463885856
1428514647128496035,21.4473684211,110.849473684,0.05,0.00999999999999,0.0111648439135,0.00223296878269
5609349938604428593,43.9133333333,125.32952381,0.06,0.07,0.013569339856,0.0127152665932
-2079527825004253474,39.77,116.49,0.0,0.0,7.1054273576e-15,2.84217094304e-14
7185228640385883324,22.98,113.99,0.0,0.0,0.0,0.0
-7042516289790401298,29.52078125,106.517552083,0.07,0.05,0.0250606361007,0.0179044744126
2711312148205152879,23.17,113.32,0.0,0.0,3.5527136788e-15,2.84217094304e-14
5758523393575461540,36.4167307692,115.898333333,0.8,1.8,0.126745067479,0.303394964153
-6601250143902173268,37.7651470588,115.751029412,0.15,0.49,0.0479734193271,0.189171099847
-8886843993548310810,31.38,115.075333333,0.0,0.01,1.42108547152e-14,0.0049888765157
-6346943738787075778,30.2131274131,104.01969112,5.52,0.51,1.06350365596,0.0982584899527
-7594267362729144996,31.5921052632,114.11871345,2.25,14.3,1.0234440254,6.50455536144
-836853801125719285,11.1836842105,33.9073684211,35.18,113.68,15.9547668873,51.5559380257
-4874679484963752381,31.03,104.390512821,0.05,0.03,0.00369800130817,0.003662270989
8767262117384251359,31.2463636364,121.488181818,0.08,0.04,0.0398343678186,0.0199171839093
-7507200592019070372,22.6661904762,113.858571429,0.08,0.24,0.0290280964841,0.0800764940414
-302202724241783124,34.21,114.85,0.0,0.0,0.0,0.0
-7115040679077188731,35.1132631579,105.697052632,5.52,16.13,1.44213470581,4.20884754164
-322329509121671991,36.6806896552,117.06362069,0.05,0.04,0.0197276341247,0.0125530976891
-7885251328833719935,28.67,115.84,0.0,0.0,3.5527136788e-15,0.0
-7831952108316574911,32.1737704918,119.255737705,2.21,15.51,0.280632563774,1.96950726884
-8441460610741308280,28.7798841699,115.85003861,0.03,0.01,0.00186050715107,0.000620169050356
3301094830744281666,37.3139130435,117.620434783,2.34,0.63,0.874293449545,0.231638366216
-5976623979593494190,30.8118518519,120.598148148,0.03,0.03,0.0133436174331,0.0133436174331
-3322998311626879238,33.8733333333,116.393333333,0.1,0.1,0.049888765157,0.049888765157
1202362676278181106,31.5432142857,118.771785714,3.15,0.33,1.09530182915,0.0551007889125
-5588775610177690004,24.8975,118.426973684,5.91,12.21,0.655467139567,1.38445697101
4569604900012776436,24.5,118.15,0.0,0.0,0.0,2.84217094304e-14
-3660668700824315911,34.3039772727,108.464090909,0.01,0.04,0.00489428533349,0.019577141334
-4948695231517369197,29.5277514793,106.552426036,0.42,0.73,0.079195121261,0.124570393717
6493212310389094551,38.8703267974,121.556862745,0.08,0.15,0.0388127447004,0.0727738963133
-3992329234596909087,30.36,114.32,0.0,0.0,0.0,2.84217094304e-14
2897077071792141824,22.9888333333,113.6135,0.02,0.01,0.00754799458282,0.00476969600709
-189516886270723287,24.3806993007,111.481048951,0.04,0.06,0.00524242372419,0.00786363558629
7216954240222640754,43.8372093023,125.321627907,0.02,0.13,0.00497696152536,0.0539995793506
-8471463821663086571,38.0621645022,114.452943723,0.03,0.11,0.00681154765542,0.0199347711622
2001560576780697986,25.544,119.5645,0.1,0.13,0.0128452325787,0.0447856003644
-2376219013212340734,36.71,117.03,0.0,0.0,7.1054273576e-15,4.26325641456e-14
-3519374920427844002,32.4766489362,117.16,0.02,0.0,0.0055490222386,1.42108547152e-14
-5647181923618765206,33.4951898734,115.630886076,3.54,11.78,0.395752322365,1.31693851905
-514039230828948761,38.3100840336,116.879831933,0.01,0.02,0.000912838696739,0.00182567739348
-3819557039381182633,33.8993333333,119.953333333,0.03,0.06,0.00853749898324,0.0211869981094
-8205410148203273218,32.56,116.78,0.0,0.0,0.0,1.42108547152e-14
-7934728217876270763,23.11,113.448888889,0.0,0.01,0.0,0.00314269680528
6028585915680496372,24.51,118.0975,0.16,0.03,0.0692820323028,0.0129903810568
690061293890508137,34.4366666667,113.07,0.01,0.03,0.00471404520791,0.0141421356237
-2846278741079626278,31.38,114.6932,2.41,14.99,0.842614977318,6.72733511578
-5273952983909580773,36.8951851852,118.58962963,0.83,3.16,0.392714865655,1.54331888998
4870261285163995902,30.5749122807,103.783157895,0.3,0.6,0.141128983438,0.291712976142
6402396390386626770,23.08,113.31,0.0,0.0,7.1054273576e-15,5.68434188608e-14
-1712801689241131436,31.3629411765,120.737058824,0.02,0.02,0.00955769224075,0.00955769224075
2050637631413695848,40.1886021505,116.709784946,0.01,0.02,0.0034676377412,0.00387395344831
4892612508856877763,19.27,109.05,0.0,0.0,0.0,1.42108547152e-14
8777605997158911321,31.46,104.64,0.0,0.0,3.5527136788e-15,0.0
3769118059981223608,34.28,113.61,0.0,0.0,7.1054273576e-15,1.42108547152e-14
-5967604475031366740,38.1904918033,117.040655738,0.51,2.71,0.135300833355,0.672472484299
-2820256184538606895,34.73,113.64,0.0,0.0,0.0,0.0
6005862340662988325,33.52,119.16,0.0,0.0,0.0,1.42108547152e-14
6804200216273971986,25.1612857143,113.048857143,6.25,2.09,2.87308889099,0.932444625483
6188428264618685987,21.6,110.12,0.0,0.0,3.5527136788e-15,0.0
1295699220950867229,39.91,116.39,0.0,0.0,7.1054273576e-15,4.26325641456e-14
2558019914562382655,19.9606716418,110.878432836,0.05,0.07,0.00535288472849,0.0120232658545
-5695173565823900982,48.89,126.869764706,0.0,0.01,7.1054273576e-15,0.00151577632079
9128097283464079372,22.6433333333,114.08,0.01,0.0,0.00471404520791,0.0
7124461406696713646,27.1261458333,86.3422916667,35.84,117.05,15.9225639404,52.0118091655
